language_name_glotto,filename,source
Finnish,fin_nfi_343.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_344.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_345.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_346.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_347.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_348.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_349.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_35.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_350.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_351.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_352.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_353.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_354.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_355.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_356.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_357.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_358.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_359.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_36.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_360.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_361.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_362.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_363.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_364.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_365.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_366.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_367.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_368.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_369.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_37.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_370.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_371.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_372.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_373.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_374.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_375.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_376.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_377.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_378.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_379.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_38.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_380.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_381.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_382.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_383.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_384.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_385.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_386.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_387.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_388.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_389.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_39.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_390.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_391.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_392.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_393.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_394.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_395.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_396.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_397.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_398.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_399.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_4.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_40.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_400.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_401.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_402.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_403.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_404.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_405.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_406.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_407.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_408.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_409.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_41.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_410.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_411.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_412.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_413.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_414.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_415.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_416.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_417.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_418.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_419.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_42.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_420.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_421.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_422.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_423.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_424.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_425.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_426.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_427.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_428.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_429.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_43.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_430.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_431.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_432.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_433.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_434.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_435.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_436.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_437.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_438.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_439.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_44.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_440.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_441.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_442.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_443.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_444.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_445.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_446.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_447.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_448.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_449.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_45.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_450.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_451.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_452.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_453.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_454.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_455.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_456.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_457.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_458.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_459.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_46.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_460.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_461.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_462.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_463.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_464.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_465.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_466.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_467.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_468.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_469.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_47.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_470.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_471.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_472.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_473.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_474.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_475.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_476.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_477.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_478.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_479.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_48.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_480.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_481.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_482.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_483.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_484.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_485.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_486.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_487.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_488.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_489.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_49.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_490.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_491.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_492.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_493.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_494.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_495.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_496.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_497.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_498.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_499.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_5.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_50.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_500.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_501.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_502.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_503.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_504.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_505.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_506.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_507.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_508.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_509.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_51.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_510.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_511.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_512.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_513.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_514.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_515.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_516.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_517.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_518.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_519.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_52.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_520.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_521.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_522.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_523.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_524.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_525.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_526.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_527.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_528.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_529.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_53.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_530.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_531.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_532.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_533.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_534.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_535.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_536.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_537.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_538.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_539.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_54.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_540.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_541.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_542.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_543.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_544.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_545.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_546.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_547.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_548.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_549.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_55.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_550.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_551.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_552.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_553.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_554.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_555.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_556.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_557.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_558.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_559.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
Finnish,fin_nfi_56.txt,https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/fi.zip
