"Grapheme","Frequency","Codepoint","UnicodeName"
"पी",2868,"U+092A, U+0940","DEVANAGARI LETTER PA, DEVANAGARI VOWEL SIGN II"
"शु",2858,"U+0936, U+0941","DEVANAGARI LETTER SHA, DEVANAGARI VOWEL SIGN U"
"ल्",2854,"U+0932, U+094D","DEVANAGARI LETTER LA, DEVANAGARI SIGN VIRAMA"
"सं",2848,"U+0938, U+0902","DEVANAGARI LETTER SA, DEVANAGARI SIGN ANUSVARA"
"नों",2773,"U+0928, U+094B, U+0902","DEVANAGARI LETTER NA, DEVANAGARI VOWEL SIGN O, DEVANAGARI SIGN ANUSVARA"
"हूं",2742,"U+0939, U+0942, U+0902","DEVANAGARI LETTER HA, DEVANAGARI VOWEL SIGN UU, DEVANAGARI SIGN ANUSVARA"
"छा",2651,"U+091B, U+093E","DEVANAGARI LETTER CHA, DEVANAGARI VOWEL SIGN AA"
"ऊ",2610,"U+090A","DEVANAGARI LETTER UU"
"एं",2579,"U+090F, U+0902","DEVANAGARI LETTER E, DEVANAGARI SIGN ANUSVARA"
"बी",2577,"U+092C, U+0940","DEVANAGARI LETTER BA, DEVANAGARI VOWEL SIGN II"
"चे",2566,"U+091A, U+0947","DEVANAGARI LETTER CA, DEVANAGARI VOWEL SIGN E"
"ठी",2539,"U+0920, U+0940","DEVANAGARI LETTER TTHA, DEVANAGARI VOWEL SIGN II"
"""",2535,"U+0022","QUOTATION MARK"
"बि",2530,"U+092C, U+093F","DEVANAGARI LETTER BA, DEVANAGARI VOWEL SIGN I"
"डा",2505,"U+0921, U+093E","DEVANAGARI LETTER DDA, DEVANAGARI VOWEL SIGN AA"
"बु",2503,"U+092C, U+0941","DEVANAGARI LETTER BA, DEVANAGARI VOWEL SIGN U"
"गों",2500,"U+0917, U+094B, U+0902","DEVANAGARI LETTER GA, DEVANAGARI VOWEL SIGN O, DEVANAGARI SIGN ANUSVARA"
"यो",2398,"U+092F, U+094B","DEVANAGARI LETTER YA, DEVANAGARI VOWEL SIGN O"
"खो",2335,"U+0916, U+094B","DEVANAGARI LETTER KHA, DEVANAGARI VOWEL SIGN O"
"ब्",2335,"U+092C, U+094D","DEVANAGARI LETTER BA, DEVANAGARI SIGN VIRAMA"
"रें",2295,"U+0930, U+0947, U+0902","DEVANAGARI LETTER RA, DEVANAGARI VOWEL SIGN E, DEVANAGARI SIGN ANUSVARA"
"धा",2263,"U+0927, U+093E","DEVANAGARI LETTER DHA, DEVANAGARI VOWEL SIGN AA"
"टी",2229,"U+091F, U+0940","DEVANAGARI LETTER TTA, DEVANAGARI VOWEL SIGN II"
"ट्",2216,"U+091F, U+094D","DEVANAGARI LETTER TTA, DEVANAGARI SIGN VIRAMA"
"टा",2145,"U+091F, U+093E","DEVANAGARI LETTER TTA, DEVANAGARI VOWEL SIGN AA"
"छो",2144,"U+091B, U+094B","DEVANAGARI LETTER CHA, DEVANAGARI VOWEL SIGN O"
"रु",2128,"U+0930, U+0941","DEVANAGARI LETTER RA, DEVANAGARI VOWEL SIGN U"
"थी",2030,"U+0925, U+0940","DEVANAGARI LETTER THA, DEVANAGARI VOWEL SIGN II"
"चि",2005,"U+091A, U+093F","DEVANAGARI LETTER CA, DEVANAGARI VOWEL SIGN I"
"मू",2003,"U+092E, U+0942","DEVANAGARI LETTER MA, DEVANAGARI VOWEL SIGN UU"
"वी",1998,"U+0935, U+0940","DEVANAGARI LETTER VA, DEVANAGARI VOWEL SIGN II"
"गि",1962,"U+0917, U+093F","DEVANAGARI LETTER GA, DEVANAGARI VOWEL SIGN I"
"व्",1960,"U+0935, U+094D","DEVANAGARI LETTER VA, DEVANAGARI SIGN VIRAMA"
"0",1929,"U+0030","DIGIT ZERO"
"हू",1910,"U+0939, U+0942","DEVANAGARI LETTER HA, DEVANAGARI VOWEL SIGN UU"
"दु",1870,"U+0926, U+0941","DEVANAGARI LETTER DA, DEVANAGARI VOWEL SIGN U"
"भे",1841,"U+092D, U+0947","DEVANAGARI LETTER BHA, DEVANAGARI VOWEL SIGN E"
"ग्",1784,"U+0917, U+094D","DEVANAGARI LETTER GA, DEVANAGARI SIGN VIRAMA"
"ठा",1745,"U+0920, U+093E","DEVANAGARI LETTER TTHA, DEVANAGARI VOWEL SIGN AA"
"ढ़",1706,"U+0922, U+093C","DEVANAGARI LETTER DDHA, DEVANAGARI SIGN NUKTA"
"(",1698,"U+0028","LEFT PARENTHESIS"
")",1689,"U+0029","RIGHT PARENTHESIS"
"ड़ी",1680,"U+0921, U+093C, U+0940","DEVANAGARI LETTER DDA, DEVANAGARI SIGN NUKTA, DEVANAGARI VOWEL SIGN II"
"कै",1675,"U+0915, U+0948","DEVANAGARI LETTER KA, DEVANAGARI VOWEL SIGN AI"
"भु",1649,"U+092D, U+0941","DEVANAGARI LETTER BHA, DEVANAGARI VOWEL SIGN U"
"जै",1609,"U+091C, U+0948","DEVANAGARI LETTER JA, DEVANAGARI VOWEL SIGN AI"
"ञा",1605,"U+091E, U+093E","DEVANAGARI LETTER NYA, DEVANAGARI VOWEL SIGN AA"
"लों",1582,"U+0932, U+094B, U+0902","DEVANAGARI LETTER LA, DEVANAGARI VOWEL SIGN O, DEVANAGARI SIGN ANUSVARA"
"ऊं",1576,"U+090A, U+0902","DEVANAGARI LETTER UU, DEVANAGARI SIGN ANUSVARA"
"यु",1552,"U+092F, U+0941","DEVANAGARI LETTER YA, DEVANAGARI VOWEL SIGN U"
"टे",1537,"U+091F, U+0947","DEVANAGARI LETTER TTA, DEVANAGARI VOWEL SIGN E"
"टि",1531,"U+091F, U+093F","DEVANAGARI LETTER TTA, DEVANAGARI VOWEL SIGN I"
"ढ़ा",1483,"U+0922, U+093C, U+093E","DEVANAGARI LETTER DDHA, DEVANAGARI SIGN NUKTA, DEVANAGARI VOWEL SIGN AA"
"मो",1460,"U+092E, U+094B","DEVANAGARI LETTER MA, DEVANAGARI VOWEL SIGN O"
"खे",1438,"U+0916, U+0947","DEVANAGARI LETTER KHA, DEVANAGARI VOWEL SIGN E"
