"Grapheme","Frequency","Codepoint","UnicodeName"
"รู",6850,"U+0E23, U+0E39","THAI CHARACTER RO RUA, THAI CHARACTER SARA UU"
"บิ",6812,"U+0E1A, U+0E34","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA I"
"k",6717,"U+006B","LATIN SMALL LETTER K"
"ลี่",6698,"U+0E25, U+0E35, U+0E48","THAI CHARACTER LO LING, THAI CHARACTER SARA II, THAI CHARACTER MAI EK"
"ปิ",6653,"U+0E1B, U+0E34","THAI CHARACTER PO PLA, THAI CHARACTER SARA I"
"สึ",6549,"U+0E2A, U+0E36","THAI CHARACTER SO SUA, THAI CHARACTER SARA UE"
"2",6524,"U+0032","DIGIT TWO"
"ก้",6519,"U+0E01, U+0E49","THAI CHARACTER KO KAI, THAI CHARACTER MAI THO"
"ตุ",6497,"U+0E15, U+0E38","THAI CHARACTER TO TAO, THAI CHARACTER SARA U"
"นี",6496,"U+0E19, U+0E35","THAI CHARACTER NO NU, THAI CHARACTER SARA II"
"ล็",6476,"U+0E25, U+0E47","THAI CHARACTER LO LING, THAI CHARACTER MAITAIKHU"
"นุ",6445,"U+0E19, U+0E38","THAI CHARACTER NO NU, THAI CHARACTER SARA U"
"ญิ",6036,"U+0E0D, U+0E34","THAI CHARACTER YO YING, THAI CHARACTER SARA I"
"พี่",5944,"U+0E1E, U+0E35, U+0E48","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA II, THAI CHARACTER MAI EK"
"นู",5906,"U+0E19, U+0E39","THAI CHARACTER NO NU, THAI CHARACTER SARA UU"
"คั",5877,"U+0E04, U+0E31","THAI CHARACTER KHO KHWAI, THAI CHARACTER MAI HAN-AKAT"
"ฮ้",5841,"U+0E2E, U+0E49","THAI CHARACTER HO NOKHUK, THAI CHARACTER MAI THO"
"”",5741,"U+201D","RIGHT DOUBLE QUOTATION MARK"
"“",5740,"U+201C","LEFT DOUBLE QUOTATION MARK"
"ทั",5736,"U+0E17, U+0E31","THAI CHARACTER THO THAHAN, THAI CHARACTER MAI HAN-AKAT"
"อื่",5713,"U+0E2D, U+0E37, U+0E48","THAI CHARACTER O ANG, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"ดี๋",5706,"U+0E14, U+0E35, U+0E4B","THAI CHARACTER DO DEK, THAI CHARACTER SARA II, THAI CHARACTER MAI CHATTAWA"
"งิ",5677,"U+0E07, U+0E34","THAI CHARACTER NGO NGU, THAI CHARACTER SARA I"
"ฐ",5646,"U+0E10","THAI CHARACTER THO THAN"
"ข่",5551,"U+0E02, U+0E48","THAI CHARACTER KHO KHAI, THAI CHARACTER MAI EK"
"ส์",5522,"U+0E2A, U+0E4C","THAI CHARACTER SO SUA, THAI CHARACTER THANTHAKHAT"
"รุ",5468,"U+0E23, U+0E38","THAI CHARACTER RO RUA, THAI CHARACTER SARA U"
"ต์",5415,"U+0E15, U+0E4C","THAI CHARACTER TO TAO, THAI CHARACTER THANTHAKHAT"
"ณ์",5405,"U+0E13, U+0E4C","THAI CHARACTER NO NEN, THAI CHARACTER THANTHAKHAT"
"w",5317,"U+0077","LATIN SMALL LETTER W"
"นำ",5268,"U+0E19, U+0E33","THAI CHARACTER NO NU, THAI CHARACTER SARA AM"
"ญ่",5125,"U+0E0D, U+0E48","THAI CHARACTER YO YING, THAI CHARACTER MAI EK"
"จึ",5121,"U+0E08, U+0E36","THAI CHARACTER CHO CHAN, THAI CHARACTER SARA UE"
"รึ",5116,"U+0E23, U+0E36","THAI CHARACTER RO RUA, THAI CHARACTER SARA UE"
"จิ",5047,"U+0E08, U+0E34","THAI CHARACTER CHO CHAN, THAI CHARACTER SARA I"
"ปั",5022,"U+0E1B, U+0E31","THAI CHARACTER PO PLA, THAI CHARACTER MAI HAN-AKAT"
"ลุ",4967,"U+0E25, U+0E38","THAI CHARACTER LO LING, THAI CHARACTER SARA U"
"สู",4921,"U+0E2A, U+0E39","THAI CHARACTER SO SUA, THAI CHARACTER SARA UU"
"ริ่",4827,"U+0E23, U+0E34, U+0E48","THAI CHARACTER RO RUA, THAI CHARACTER SARA I, THAI CHARACTER MAI EK"
"ษั",4740,"U+0E29, U+0E31","THAI CHARACTER SO RUSI, THAI CHARACTER MAI HAN-AKAT"
"ง่",4678,"U+0E07, U+0E48","THAI CHARACTER NGO NGU, THAI CHARACTER MAI EK"
"พี",4583,"U+0E1E, U+0E35","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA II"
"ป้",4571,"U+0E1B, U+0E49","THAI CHARACTER PO PLA, THAI CHARACTER MAI THO"
"นึ",4474,"U+0E19, U+0E36","THAI CHARACTER NO NU, THAI CHARACTER SARA UE"
"3",4464,"U+0033","DIGIT THREE"
"ท์",4427,"U+0E17, U+0E4C","THAI CHARACTER THO THAHAN, THAI CHARACTER THANTHAKHAT"
"ซิ",4423,"U+0E0B, U+0E34","THAI CHARACTER SO SO, THAI CHARACTER SARA I"
"ศั",4373,"U+0E28, U+0E31","THAI CHARACTER SO SALA, THAI CHARACTER MAI HAN-AKAT"
"",4322,"U+0088","<control-0088>"
"น์",4320,"U+0E19, U+0E4C","THAI CHARACTER NO NU, THAI CHARACTER THANTHAKHAT"
"จ็",4192,"U+0E08, U+0E47","THAI CHARACTER CHO CHAN, THAI CHARACTER MAITAIKHU"
"ชั้",4166,"U+0E0A, U+0E31, U+0E49","THAI CHARACTER CHO CHANG, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI THO"
"ขั",4151,"U+0E02, U+0E31","THAI CHARACTER KHO KHAI, THAI CHARACTER MAI HAN-AKAT"
"ตำ",4149,"U+0E15, U+0E33","THAI CHARACTER TO TAO, THAI CHARACTER SARA AM"
"",4140,"U+0099","<control-0099>"
"ฒ",4109,"U+0E12","THAI CHARACTER THO PHUTHAO"
"ซั",4066,"U+0E0B, U+0E31","THAI CHARACTER SO SO, THAI CHARACTER MAI HAN-AKAT"
"ภั",4056,"U+0E20, U+0E31","THAI CHARACTER PHO SAMPHAO, THAI CHARACTER MAI HAN-AKAT"
"ธี",4042,"U+0E18, U+0E35","THAI CHARACTER THO THONG, THAI CHARACTER SARA II"
")",4013,"U+0029","RIGHT PARENTHESIS"
"ชั่",4001,"U+0E0A, U+0E31, U+0E48","THAI CHARACTER CHO CHANG, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI EK"
"v",3916,"U+0076","LATIN SMALL LETTER V"
"\",3898,"U+005C","REVERSE SOLIDUS"
