"Grapheme","Frequency","Codepoint","UnicodeName"
"Ị",1,"U+0049, U+0323","LATIN CAPITAL LETTER I, COMBINING DOT BELOW"
"ṇ",1,"U+006E, U+0323","LATIN SMALL LETTER N, COMBINING DOT BELOW"
"º",1,"U+00BA","MASCULINE ORDINAL INDICATOR"
"Ó",1,"U+004F, U+0301","LATIN CAPITAL LETTER O, COMBINING ACUTE ACCENT"
"Ò",1,"U+004F, U+0300","LATIN CAPITAL LETTER O, COMBINING GRAVE ACCENT"
"ố",1,"U+00F4, U+0341","LATIN SMALL LETTER O WITH CIRCUMFLEX, COMBINING ACUTE TONE MARK"
"ộ̣",1,"U+00F4, U+0323, U+0323","LATIN SMALL LETTER O WITH CIRCUMFLEX, COMBINING DOT BELOW, COMBINING DOT BELOW"
"ø",1,"U+00F8","LATIN SMALL LETTER O WITH STROKE"
"Ø",1,"U+00D8","LATIN CAPITAL LETTER O WITH STROKE"
"Ỏ",1,"U+004F, U+0309","LATIN CAPITAL LETTER O, COMBINING HOOK ABOVE"
"Ợ",1,"U+01A0, U+0323","LATIN CAPITAL LETTER O WITH HORN, COMBINING DOT BELOW"
"Ú",1,"U+0055, U+0301","LATIN CAPITAL LETTER U, COMBINING ACUTE ACCENT"
"Ũ",1,"U+0055, U+0303","LATIN CAPITAL LETTER U, COMBINING TILDE"
"Ủ",1,"U+0055, U+0309","LATIN CAPITAL LETTER U, COMBINING HOOK ABOVE"
"Ụ",1,"U+0055, U+0323","LATIN CAPITAL LETTER U, COMBINING DOT BELOW"
"V̀",1,"U+0056, U+0300","LATIN CAPITAL LETTER V, COMBINING GRAVE ACCENT"
"ỵ",1,"U+0079, U+0323","LATIN SMALL LETTER Y, COMBINING DOT BELOW"
"ž",1,"U+017E","LATIN SMALL LETTER Z WITH CARON"
"Ž",1,"U+017D","LATIN CAPITAL LETTER Z WITH CARON"
"Ν",1,"U+039D","GREEK CAPITAL LETTER NU"
"в",1,"U+0432","CYRILLIC SMALL LETTER VE"
"ғ",1,"U+0493","CYRILLIC SMALL LETTER GHE WITH STROKE"
"м",1,"U+043C","CYRILLIC SMALL LETTER EM"
"ꈸ",1,"U+A238","YI SYLLABLE MGUOP"
"�",1,"U+FFFD","REPLACEMENT CHARACTER"
