"Grapheme","Frequency","Codepoint","UnicodeName"
"ငြိ",530,"U+1004, U+103C, U+102D","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I"
"လဲ",528,"U+101C, U+1032","MYANMAR LETTER LA, MYANMAR VOWEL SIGN AI"
"ကြို",522,"U+1000, U+103C, U+102D, U+102F","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"တဲ",518,"U+1010, U+1032","MYANMAR LETTER TA, MYANMAR VOWEL SIGN AI"
"ဆဲ",511,"U+1006, U+1032","MYANMAR LETTER CHA, MYANMAR VOWEL SIGN AI"
"ပွဲ",500,"U+1015, U+103D, U+1032","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"သွေ",497,"U+101E, U+103D, U+1031","MYANMAR LETTER SA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ဒိ",486,"U+1012, U+102D","MYANMAR LETTER DA, MYANMAR VOWEL SIGN I"
"ရွေ",481,"U+101B, U+103D, U+1031","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ပျေ",475,"U+1015, U+103B, U+1031","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E"
"ဘိ",475,"U+1018, U+102D","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN I"
"န္",469,"U+1014, U+1039","MYANMAR LETTER NA, MYANMAR SIGN VIRAMA"
"ကြွေ",465,"U+1000, U+103C, U+103D, U+1031","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"မြဲ",462,"U+1019, U+103C, U+1032","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN AI"
"ကိ",459,"U+1000, U+102D","MYANMAR LETTER KA, MYANMAR VOWEL SIGN I"
"ဂေ",459,"U+1002, U+1031","MYANMAR LETTER GA, MYANMAR VOWEL SIGN E"
"ဖိ",459,"U+1016, U+102D","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN I"
"ဓ",454,"U+1013","MYANMAR LETTER DHA"
"မေ့",449,"U+1019, U+1031, U+1037","MYANMAR LETTER MA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"စေ့",445,"U+1005, U+1031, U+1037","MYANMAR LETTER CA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"နီ",445,"U+1014, U+102E","MYANMAR LETTER NA, MYANMAR VOWEL SIGN II"
"ညှ",435,"U+100A, U+103E","MYANMAR LETTER NNYA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ပိ",433,"U+1015, U+102D","MYANMAR LETTER PA, MYANMAR VOWEL SIGN I"
"ဂိ",418,"U+1002, U+102D","MYANMAR LETTER GA, MYANMAR VOWEL SIGN I"
"ဘူ",394,"U+1018, U+1030","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN UU"
"နံ",381,"U+1014, U+1036","MYANMAR LETTER NA, MYANMAR SIGN ANUSVARA"
"ဖွဲ့",377,"U+1016, U+103D, U+1032, U+1037","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"နှေ",374,"U+1014, U+103E, U+1031","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ချို့",363,"U+1001, U+103B, U+102D, U+102F, U+1037","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ရွံ့",358,"U+101B, U+103D, U+1036, U+1037","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ထူ",353,"U+1011, U+1030","MYANMAR LETTER THA, MYANMAR VOWEL SIGN UU"
"ရံ",352,"U+101B, U+1036","MYANMAR LETTER RA, MYANMAR SIGN ANUSVARA"
"နု",342,"U+1014, U+102F","MYANMAR LETTER NA, MYANMAR VOWEL SIGN U"
"မှေ",339,"U+1019, U+103E, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ဋိ",338,"U+100B, U+102D","MYANMAR LETTER TTA, MYANMAR VOWEL SIGN I"
"စံ",336,"U+1005, U+1036","MYANMAR LETTER CA, MYANMAR SIGN ANUSVARA"
"ရီ",335,"U+101B, U+102E","MYANMAR LETTER RA, MYANMAR VOWEL SIGN II"
"ချု",327,"U+1001, U+103B, U+102F","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN U"
"မှူ",318,"U+1019, U+103E, U+1030","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN UU"
"ဿ",317,"U+103F","MYANMAR LETTER GREAT SA"
"စွဲ",315,"U+1005, U+103D, U+1032","MYANMAR LETTER CA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"တံ့",314,"U+1010, U+1036, U+1037","MYANMAR LETTER TA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"သု",314,"U+101E, U+102F","MYANMAR LETTER SA, MYANMAR VOWEL SIGN U"
"ဗျ",296,"U+1017, U+103B","MYANMAR LETTER BA, MYANMAR CONSONANT SIGN MEDIAL YA"
"မြှေ",293,"U+1019, U+103C, U+103E, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ဉ့်",291,"U+1009, U+1037, U+103A","MYANMAR LETTER NYA, MYANMAR SIGN DOT BELOW, MYANMAR SIGN ASAT"
"နှိ",290,"U+1014, U+103E, U+102D","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I"
"ရှဲ",289,"U+101B, U+103E, U+1032","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN AI"
"ဟံ",289,"U+101F, U+1036","MYANMAR LETTER HA, MYANMAR SIGN ANUSVARA"
"မဲ့",286,"U+1019, U+1032, U+1037","MYANMAR LETTER MA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"ထီ",281,"U+1011, U+102E","MYANMAR LETTER THA, MYANMAR VOWEL SIGN II"
"မြွ",280,"U+1019, U+103C, U+103D","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ဏ္",279,"U+100F, U+1039","MYANMAR LETTER NNA, MYANMAR SIGN VIRAMA"
"ယွ",279,"U+101A, U+103D","MYANMAR LETTER YA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ငို",277,"U+1004, U+102D, U+102F","MYANMAR LETTER NGA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ကဲ",275,"U+1000, U+1032","MYANMAR LETTER KA, MYANMAR VOWEL SIGN AI"
"ပုံ",271,"U+1015, U+102F, U+1036","MYANMAR LETTER PA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"လှု",266,"U+101C, U+103E, U+102F","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN U"
"ကွဲ",261,"U+1000, U+103D, U+1032","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"ရဲ့",260,"U+101B, U+1032, U+1037","MYANMAR LETTER RA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"ပျို",252,"U+1015, U+103B, U+102D, U+102F","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ဖုံ",252,"U+1016, U+102F, U+1036","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ရုံ",249,"U+101B, U+102F, U+1036","MYANMAR LETTER RA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"လွှဲ",249,"U+101C, U+103D, U+103E, U+1032","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN AI"
"ဖွ",248,"U+1016, U+103D","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ဖေ",248,"U+1016, U+1031","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN E"
"-",246,"U+002D","HYPHEN-MINUS"
"ငြ",245,"U+1004, U+103C","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL RA"
"ဗြ",245,"U+1017, U+103C","MYANMAR LETTER BA, MYANMAR CONSONANT SIGN MEDIAL RA"
"ကြိ",238,"U+1000, U+103C, U+102D","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I"
"ကူ",235,"U+1000, U+1030","MYANMAR LETTER KA, MYANMAR VOWEL SIGN UU"
"ခဲ",233,"U+1001, U+1032","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN AI"
"ရှုံ",230,"U+101B, U+103E, U+102F, U+1036","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ထုံ",227,"U+1011, U+102F, U+1036","MYANMAR LETTER THA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"နံ့",227,"U+1014, U+1036, U+1037","MYANMAR LETTER NA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ယျ",226,"U+101A, U+103B","MYANMAR LETTER YA, MYANMAR CONSONANT SIGN MEDIAL YA"
"ဒုံ",224,"U+1012, U+102F, U+1036","MYANMAR LETTER DA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဍ",223,"U+100D","MYANMAR LETTER DDA"
"ဆွဲ",218,"U+1006, U+103D, U+1032","MYANMAR LETTER CHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"ရွှ",218,"U+101B, U+103D, U+103E","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ကျွေ",216,"U+1000, U+103B, U+103D, U+1031","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"နှံ",216,"U+1014, U+103E, U+1036","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA"
"ခုံ",214,"U+1001, U+102F, U+1036","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ပို့",206,"U+1015, U+102D, U+102F, U+1037","MYANMAR LETTER PA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ခိ",205,"U+1001, U+102D","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN I"
"ညူ",203,"U+100A, U+1030","MYANMAR LETTER NNYA, MYANMAR VOWEL SIGN UU"
"ဘုံ",199,"U+1018, U+102F, U+1036","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ခွဲ",195,"U+1001, U+103D, U+1032","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"နှို",194,"U+1014, U+103E, U+102D, U+102F","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ဆံ",191,"U+1006, U+1036","MYANMAR LETTER CHA, MYANMAR SIGN ANUSVARA"
"ဖူ",189,"U+1016, U+1030","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN UU"
"ရွံ",188,"U+101B, U+103D, U+1036","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR SIGN ANUSVARA"
"လံ",182,"U+101C, U+1036","MYANMAR LETTER LA, MYANMAR SIGN ANUSVARA"
"မဲ",181,"U+1019, U+1032","MYANMAR LETTER MA, MYANMAR VOWEL SIGN AI"
"ကျူ",180,"U+1000, U+103B, U+1030","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN UU"
"ဝို",177,"U+101D, U+102D, U+102F","MYANMAR LETTER WA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ကီ",176,"U+1000, U+102E","MYANMAR LETTER KA, MYANMAR VOWEL SIGN II"
"ဝဲ",171,"U+101D, U+1032","MYANMAR LETTER WA, MYANMAR VOWEL SIGN AI"
"ဝှ",168,"U+101D, U+103E","MYANMAR LETTER WA, MYANMAR CONSONANT SIGN MEDIAL HA"
"မွေ့",166,"U+1019, U+103D, U+1031, U+1037","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"သ်",162,"U+101E, U+103A","MYANMAR LETTER SA, MYANMAR SIGN ASAT"
"ရူ",160,"U+101B, U+1030","MYANMAR LETTER RA, MYANMAR VOWEL SIGN UU"
"ဖု",159,"U+1016, U+102F","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN U"
"သေ့",159,"U+101E, U+1031, U+1037","MYANMAR LETTER SA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"လှုံ",158,"U+101C, U+103E, U+102F, U+1036","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဒ္",157,"U+1012, U+1039","MYANMAR LETTER DA, MYANMAR SIGN VIRAMA"
"ခံ့",156,"U+1001, U+1036, U+1037","MYANMAR LETTER KHA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ရွေ့",154,"U+101B, U+103D, U+1031, U+1037","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"ပ္",153,"U+1015, U+1039","MYANMAR LETTER PA, MYANMAR SIGN VIRAMA"
"တုံ",152,"U+1010, U+102F, U+1036","MYANMAR LETTER TA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဂြို",150,"U+1002, U+103C, U+102D, U+102F","MYANMAR LETTER GA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ပြို",150,"U+1015, U+103C, U+102D, U+102F","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"လှံ",150,"U+101C, U+103E, U+1036","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA"
"ဟ်",149,"U+101F, U+103A","MYANMAR LETTER HA, MYANMAR SIGN ASAT"
"ဆူ",148,"U+1006, U+1030","MYANMAR LETTER CHA, MYANMAR VOWEL SIGN UU"
"လှီ",146,"U+101C, U+103E, U+102E","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN II"
"ဝံ",146,"U+101D, U+1036","MYANMAR LETTER WA, MYANMAR SIGN ANUSVARA"
"လေ့",142,"U+101C, U+1031, U+1037","MYANMAR LETTER LA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"နှီ",138,"U+1014, U+103E, U+102E","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN II"
"ညှို",137,"U+100A, U+103E, U+102D, U+102F","MYANMAR LETTER NNYA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ကြဲ",135,"U+1000, U+103C, U+1032","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN AI"
"ညွ",135,"U+100A, U+103D","MYANMAR LETTER NNYA, MYANMAR CONSONANT SIGN MEDIAL WA"
"နဲ",134,"U+1014, U+1032","MYANMAR LETTER NA, MYANMAR VOWEL SIGN AI"
"တီ",127,"U+1010, U+102E","MYANMAR LETTER TA, MYANMAR VOWEL SIGN II"
"နူ",127,"U+1014, U+1030","MYANMAR LETTER NA, MYANMAR VOWEL SIGN UU"
"ဖြူ",125,"U+1016, U+103C, U+1030","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN UU"
"တွေ",124,"U+1010, U+103D, U+1031","MYANMAR LETTER TA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ဖြို",124,"U+1016, U+103C, U+102D, U+102F","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"လှေ",124,"U+101C, U+103E, U+1031","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ဒဲ",123,"U+1012, U+1032","MYANMAR LETTER DA, MYANMAR VOWEL SIGN AI"
"လှူ",122,"U+101C, U+103E, U+1030","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN UU"
"ချွ",117,"U+1001, U+103B, U+103D","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA"
"မွှေ",114,"U+1019, U+103D, U+103E, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ဇံ",113,"U+1007, U+1036","MYANMAR LETTER JA, MYANMAR SIGN ANUSVARA"
"ညံ",111,"U+100A, U+1036","MYANMAR LETTER NNYA, MYANMAR SIGN ANUSVARA"
"နို့",106,"U+1014, U+102D, U+102F, U+1037","MYANMAR LETTER NA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ဒံ",104,"U+1012, U+1036","MYANMAR LETTER DA, MYANMAR SIGN ANUSVARA"
"နှံ့",103,"U+1014, U+103E, U+1036, U+1037","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ထို့",95,"U+1011, U+102D, U+102F, U+1037","MYANMAR LETTER THA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ဇု",94,"U+1007, U+102F","MYANMAR LETTER JA, MYANMAR VOWEL SIGN U"
"လှဲ",94,"U+101C, U+103E, U+1032","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN AI"
"ကျီ",92,"U+1000, U+103B, U+102E","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN II"
"နွေ",91,"U+1014, U+103D, U+1031","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ခွေ",90,"U+1001, U+103D, U+1031","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ခြုံ",88,"U+1001, U+103C, U+102F, U+1036","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဗ္",86,"U+1017, U+1039","MYANMAR LETTER BA, MYANMAR SIGN VIRAMA"
"စို့",85,"U+1005, U+102D, U+102F, U+1037","MYANMAR LETTER CA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"မံ",85,"U+1019, U+1036","MYANMAR LETTER MA, MYANMAR SIGN ANUSVARA"
"မြှ",85,"U+1019, U+103C, U+103E","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ဖဲ့",84,"U+1016, U+1032, U+1037","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"စူ",83,"U+1005, U+1030","MYANMAR LETTER CA, MYANMAR VOWEL SIGN UU"
"ဗြု",81,"U+1017, U+103C, U+102F","MYANMAR LETTER BA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN U"
"ညွှ",80,"U+100A, U+103D, U+103E","MYANMAR LETTER NNYA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA"
"မျှေ",80,"U+1019, U+103B, U+103E, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ဗြံ",79,"U+1017, U+103C, U+1036","MYANMAR LETTER BA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA"
"ယှ",79,"U+101A, U+103E","MYANMAR LETTER YA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ထွေ",78,"U+1011, U+103D, U+1031","MYANMAR LETTER THA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"မြွေ",77,"U+1019, U+103C, U+103D, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ယံ",76,"U+101A, U+1036","MYANMAR LETTER YA, MYANMAR SIGN ANUSVARA"
"မြံ",75,"U+1019, U+103C, U+1036","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA"
"ဋ်",73,"U+100B, U+103A","MYANMAR LETTER TTA, MYANMAR SIGN ASAT"
"လွဲ",73,"U+101C, U+103D, U+1032","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"သဲ",70,"U+101E, U+1032","MYANMAR LETTER SA, MYANMAR VOWEL SIGN AI"
"ဒျ",69,"U+1012, U+103B","MYANMAR LETTER DA, MYANMAR CONSONANT SIGN MEDIAL YA"
"လှို",68,"U+101C, U+103E, U+102D, U+102F","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ဓေ",66,"U+1013, U+1031","MYANMAR LETTER DHA, MYANMAR VOWEL SIGN E"
"သွေ့",66,"U+101E, U+103D, U+1031, U+1037","MYANMAR LETTER SA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"ခြံ",65,"U+1001, U+103C, U+1036","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA"
"ဋ္",65,"U+100B, U+1039","MYANMAR LETTER TTA, MYANMAR SIGN VIRAMA"
"ပဲ့",64,"U+1015, U+1032, U+1037","MYANMAR LETTER PA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"ဝံ့",64,"U+101D, U+1036, U+1037","MYANMAR LETTER WA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"မှို",62,"U+1019, U+103E, U+102D, U+102F","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ရှံ",62,"U+101B, U+103E, U+1036","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA"
"ငြို",61,"U+1004, U+103C, U+102D, U+102F","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ဆွ",61,"U+1006, U+103D","MYANMAR LETTER CHA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ဒို",57,"U+1012, U+102D, U+102F","MYANMAR LETTER DA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"နွှ",57,"U+1014, U+103D, U+103E","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ဖို",55,"U+1016, U+102D, U+102F","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ကြုံ",54,"U+1000, U+103C, U+102F, U+1036","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဘီ",53,"U+1018, U+102E","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN II"
"လျှံ",52,"U+101C, U+103B, U+103E, U+1036","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA"
"ညံ့",51,"U+100A, U+1036, U+1037","MYANMAR LETTER NNYA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ဂျုံ",48,"U+1002, U+103B, U+102F, U+1036","MYANMAR LETTER GA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"မျေ",48,"U+1019, U+103B, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E"
"အံ",47,"U+1021, U+1036","MYANMAR LETTER A, MYANMAR SIGN ANUSVARA"
"ဃ",45,"U+1003","MYANMAR LETTER GHA"
"ဇ္",45,"U+1007, U+1039","MYANMAR LETTER JA, MYANMAR SIGN VIRAMA"
"ဗြဲ",45,"U+1017, U+103C, U+1032","MYANMAR LETTER BA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN AI"
"ဖွေ",44,"U+1016, U+103D, U+1031","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ယို",44,"U+101A, U+102D, U+102F","MYANMAR LETTER YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ရ်",43,"U+101B, U+103A","MYANMAR LETTER RA, MYANMAR SIGN ASAT"
"ပျံ",42,"U+1015, U+103B, U+1036","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR SIGN ANUSVARA"
"ဒူ",41,"U+1012, U+1030","MYANMAR LETTER DA, MYANMAR VOWEL SIGN UU"
