word,n,rank
jumalanpalvelus,7,753
kaatui,7,754
kantaa,7,755
kävimme,7,756
kiivaasti,7,757
kivärit,7,758
koettivat,7,759
kohdalle,7,760
kolmannen,7,761
komppaniasta,7,762
konstantinopolia,7,763
korkealle,7,764
kranaatteja,7,765
kukaan,7,766
kutsui,7,767
kysyi,7,768
lasten,7,769
lensivät,7,770
lisäksi,7,771
lopetettua,7,772
löytyi,7,773
lumeen,7,774
luoksemme,7,775
maan,7,776
maantietä,7,777
mahdottoman,7,778
majaa,7,779
meren,7,780
mieleemme,7,781
muutenkin,7,782
muutimme,7,783
näyttänyt,7,784
niihin,7,785
olemme,7,786
olevaan,7,787
olevalle,7,788
olimmepa,7,789
osa,7,790
osallisena,7,791
pää,7,792
pääsivät,7,793
paikoilleen,7,794
paikoin,7,795
päivään,7,796
pantiin,7,797
parin,7,798
pieniä,7,799
pietarissa,7,800
pitivät,7,801
pyhän,7,802
pysähdyimme,7,803
rancken,7,804
ratsasti,7,805
ratsuväki,7,806
rykmentti,7,807
saakka,7,808
saanut,7,809
säkissä,7,810
sanoa,7,811
sanottiin,7,812
sekin,7,813
senkin,7,814
sill'aikaa,7,815
sotamiehet,7,816
suom,7,817
suoraan,7,818
suurta,7,819
tahtoneet,7,820
taisi,7,821
taivaan,7,822
takana,7,823
talossa,7,824
tänä,7,825
tappeluun,7,826
tarve,7,827
täydessä,7,828
teetä,7,829
tehden,7,830
tehtävä,7,831
tehty,7,832
teille,7,833
tekivät,7,834
toiselle,7,835
tullut,7,836
tuota,7,837
tupakkaa,7,838
tuskin,7,839
tuuli,7,840
tykin,7,841
tykit,7,842
tykkiä,7,843
vääpeli,7,844
vähä,7,845
vähitellen,7,846
vanha,7,847
vastasi,7,848
vesi,7,849
vihdoin,7,850
viimeiset,7,851
viinaa,7,852
viiniä,7,853
vuorella,7,854
vuoririnnettä,7,855
vuorotellen,7,856
vuorten,7,857
yhdessä,7,858
ylöspäin,7,859
ympärille,7,860
yömajalle,7,861
13,6,862
31,6,863
alekseijev,6,864
ampuen,6,865
antanut,6,866
arvelimme,6,867
asentopaikassamme,6,868
askeleella,6,869
askeleen,6,870
auttanut,6,871
bosporan,6,872
eräänä,6,873
erääseen,6,874
eräskin,6,875
esim,6,876
etuvartio,6,877
gurkon,6,878
hänelle,6,879
haudan,6,880
hetki,6,881
hyvään,6,882
i,6,883
ihmisiä,6,884
innokkaat,6,885
isäntä,6,886
jatkoi,6,887
johdolla,6,888
jokaisen,6,889
joukosta,6,890
kaatuneita,6,891
kaikessa,6,892
kaikkein,6,893
kaivoimme,6,894
kapteeni,6,895
kartanon,6,896
kasarmin,6,897
käymään,6,898
kellä,6,899
kenttä,6,900
keskenään,6,901
kivärin,6,902
koetimme,6,903
koettaen,6,904
konstantinopoliin,6,905
koskaan,6,906
kranaatti,6,907
kumminkin,6,908
kuolleet,6,909
laiva,6,910
lampaita,6,911
lapset,6,912
lausuen,6,913
leirissä,6,914
lepäsimme,6,915
liian,6,916
liika,6,917
liikkeelle,6,918
löysimme,6,919
lumista,6,920
maa,6,921
määrättiin,6,922
mahtavan,6,923
majamme,6,924
makasi,6,925
mitkä,6,926
monet,6,927
muassa,6,928
näiden,6,929
onneksi,6,930
otettiin,6,931
överstimme,6,932
päällemme,6,933
pahaa,6,934
pahasti,6,935
paikkaa,6,936
päivällä,6,937
pascha,6,938
pastorimme,6,939
pikaa,6,940
pitkää,6,941
pitkät,6,942
plevnaan,6,943
pravetzin,6,944
procopé,6,945
pysähdyttiin,6,946
raikkaat,6,947
rintasuojia,6,948
ripeästi,6,949
riveistä,6,950
ruokaa,6,951
sähkösanoma,6,952
samaan,6,953
sanoivat,6,954
savu,6,955
schuvalov,6,956
selvästi,6,957
senlainen,6,958
silmiä,6,959
soitti,6,960
soittokunnan,6,961
sota,6,962
sotaa,6,963
sotaan,6,964
sotaväen,6,965
sotureita,6,966
soturit,6,967
suhteen,6,968
suomeksi,6,969
suuret,6,970
tänäpänä,6,971
tapahtui,6,972
tappelu,6,973
tappeluissa,6,974
tarpeesen,6,975
tavoin,6,976
tehneet,6,977
tietoja,6,978
toiseen,6,979
toisella,6,980
tulen,6,981
tulevat,6,982
tuntui,6,983
tuohon,6,984
turkkilais,6,985
turkkilaisen,6,986
tykistö,6,987
tykistöä,6,988
tykkejä,6,989
usein,6,990
väkisin,6,991
välillä,6,992
vanhan,6,993
varhain,6,994
vastapäätä,6,995
vastaus,6,996
viereen,6,997
vihollista,6,998
vilu,6,999
vuoden,6,1000
vuoksi,6,1001
vuorelta,6,1002
vuoristoon,6,1003
vuoristossa,6,1004
aamupäivällä,5,1005
adrianopolin,5,1006
ah,5,1007
alta,5,1008
ampuminen,5,1009
annettiin,5,1010
antaen,5,1011
asemia,5,1012
asian,5,1013
askeltakaan,5,1014
aurinko,5,1015
auttaa,5,1016
bulgarilaisten,5,1017
ehtimiseen,5,1018
ellis,5,1019
emäntä,5,1020
emmekä,5,1021
etäältä,5,1022
etelä,5,1023
europan,5,1024
haaralta,5,1025
haavoitettuja,5,1026
härkiä,5,1027
heidät,5,1028
helsinkiin,5,1029
herran,5,1030
hirveästi,5,1031
huomattuaan,5,1032
huomenna,5,1033
huoneisin,5,1034
huuto,5,1035
hyvässä,5,1036
ihana,5,1037
ihanasti,5,1038
iloisia,5,1039
istua,5,1040
istuivat,5,1041
itsekin,5,1042
jäädä,5,1043
jääneet,5,1044
jäänyt,5,1045
jaettiin,5,1046
jalkaväen,5,1047
jalkoja,5,1048
jalon,5,1049
järjestettiin,5,1050
jättää,5,1051
johtaa,5,1052
johtui,5,1053
joidenka,5,1054
jonkatähden,5,1055
josko,5,1056
jotain,5,1057
jotakin,5,1058
juhlallisen,5,1059
juhlallisesti,5,1060
juho,5,1061
jumalaa,5,1062
junaan,5,1063
kaartiksi,5,1064
kädessä,5,1065
kaduilla,5,1066
kaikin,5,1067
kaivaneet,5,1068
kärsiä,5,1069
kas,5,1070
käskyjä,5,1071
kauaksi,5,1072
kauniissa,5,1073
käynyt,5,1074
käyttää,5,1075
kehoittaen,5,1076
keisarille,5,1077
kerta,5,1078
kiitellen,5,1079
kiitokset,5,1080
kiittää,5,1081
kiitteli,5,1082
kohtaan,5,1083
kolonnaan,5,1084
kolonnan,5,1085
komppaniat,5,1086
kuitenkaan,5,1087
kunniaan,5,1088
kunniaksi,5,1089
kunnialla,5,1090
kunnioitettavat,5,1091
kuoli,5,1092
kuulimme,5,1093
kuulla,5,1094
kyliin,5,1095
kylmässä,5,1096
lähteneet,5,1097
lailla,5,1098
laulajat,5,1099
leiriä,5,1100
liioin,5,1101
lippua,5,1102
löivät,5,1103
lopun,5,1104
lumella,5,1105
lumen,5,1106
lumesta,5,1107
luvan,5,1108
maamme,5,1109
maantiellä,5,1110
mahtui,5,1111
mainittavaa,5,1112
majatalomme,5,1113
majesteettinsa,5,1114
marssiessamme,5,1115
marssii,5,1116
meikäläiset,5,1117
meikäläisiä,5,1118
menin,5,1119
miehistölle,5,1120
muurien,5,1121
muuttui,5,1122
na,5,1123
nähneet,5,1124
näihin,5,1125
näkivät,5,1126
näkö,5,1127
näky,5,1128
näkynyt,5,1129
näyttäen,5,1130
nimistä,5,1131
noita,5,1132
nukkumaan,5,1133
nuot,5,1134
odotimme,5,1135
oikealle,5,1136
oleskella,5,1137
oleva,5,1138
olevat,5,1139
olimmekin,5,1140
olisikin,5,1141
olivatkin,5,1142
ollen,5,1143
oman,5,1144
onnellisesti,5,1145
orhanien,5,1146
osaa,5,1147
osan,5,1148
ottamaan,5,1149
ottivat,5,1150
päälliköksi,5,1151
päävahdiksi,5,1152
paetessaan,5,1153
paikkaan,5,1154
paikoille,5,1155
paikoittain,5,1156
päinsä,5,1157
pakenemaan,5,1158
pakkasessa,5,1159
palasi,5,1160
paloi,5,1161
peitetty,5,1162
peitettyinä,5,1163
perässä,5,1164
pietariin,5,1165
pilkko,5,1166
plutona,5,1167
poika,5,1168
poikkesimme,5,1169
prikatimme,5,1170
puolesta,5,1171
puolin,5,1172
puolustamaan,5,1173
puute,5,1174
pysäyspaikkaan,5,1175
raatoja,5,1176
rakentaneet,5,1177
rakettu,5,1178
rauhallisesti,5,1179
ristin,5,1180
ritarikunnan,5,1181
riveissä,5,1182
rumanian,5,1183
ruveta,5,1184
rykmentin,5,1185
saamme,5,1186
saatu,5,1187
samoin,5,1188
sanoo,5,1189
satamaan,5,1190
sattunut,5,1191
seisoivat,5,1192
sepä,5,1193
seuraa,5,1194
silmät,5,1195
siltä,5,1196
siltaa,5,1197
sisällä,5,1198
soittivat,5,1199
soittokunnat,5,1200
sopinut,5,1201
sotamiestä,5,1202
sotamiesten,5,1203
sotilaat,5,1204
sundman,5,1205
suojaa,5,1206
suolaa,5,1207
suuresti,5,1208
sydämellinen,5,1209
taaksemme,5,1210
täälläkin,5,1211
taivas,5,1212
tapana,5,1213
tappelujen,5,1214
tarkoin,5,1215
tarvittiin,5,1216
täydelliseen,5,1217
täyteen,5,1218
tehtävänsä,5,1219
tiet,5,1220
tilassa,5,1221
tosin,5,1222
tule,5,1223
tulevan,5,1224
tullessa,5,1225
tuosta,5,1226
turkkilaisilla,5,1227
turkkilaista,5,1228
tyytyväisinä,5,1229
uneen,5,1230
useita,5,1231
vaatteita,5,1232
vähäinen,5,1233
välissä,5,1234
valmis,5,1235
varma,5,1236
varmaan,5,1237
varrella,5,1238
varustettu,5,1239
varustuksen,5,1240
varustuksia,5,1241
väsyneinä,5,1242
venäläinen,5,1243
vievän,5,1244
viholliseen,5,1245
viimeiseen,5,1246
viimeisen,5,1247
viisi,5,1248
virkaa,5,1249
voimme,5,1250
voiton,5,1251
vuoret,5,1252
vuorille,5,1253
vuotta,5,1254
yhtämittaa,5,1255
ylipäällikkö,5,1256
ylipäällikön,5,1257
ympärillämme,5,1258
yöt,5,1259
yötä,5,1260
aamuhämärässä,4,1261
aikoi,4,1262
aikoja,4,1263
ainoa,4,1264
ainoasti,4,1265
äiti,4,1266
ajatella,4,1267
ajatukset,4,1268
ali,4,1269
allemme,4,1270
ammuttu,4,1271
ampuivat,4,1272
ankaran,4,1273
ankarasti,4,1274
apua,4,1275
asemahuoneelle,4,1276
asemahuoneen,4,1277
asennoita,4,1278
asentopaikkamme,4,1279
asetettu,4,1280
asettaa,4,1281
asettua,4,1282
asia,4,1283
askelta,4,1284
asteen,4,1285
astui,4,1286
asuimme,4,1287
asujamet,4,1288
auki,4,1289
avulla,4,1290
edellämainitun,4,1291
edelleen,4,1292
ehtoona,4,1293
eipäs,4,1294
eläkööt,4,1295
elokuun,4,1296
enään,4,1297
ensimmäinen,4,1298
erinomaisen,4,1299
erinomaista,4,1300
esi,4,1301
esitäntö,4,1302
eteläpuolella,4,1303
etuvartia,4,1304
etuvartiat,4,1305
filippopoliin,4,1306
haavainsa,4,1307
hankkia,4,1308
hankkineet,4,1309
harmitti,4,1310
harvoin,4,1311
hauskaa,4,1312
hautasimme,4,1313
heiniä,4,1314
helsingissä,4,1315
herralle,4,1316
hiihtää,4,1317
hirveän,4,1318
huoneet,4,1319
hurraa,4,1320
hurraahuudoilla,4,1321
hurrahuudot,4,1322
huutaen,4,1323
huvilan,4,1324
hyökätä,4,1325
hyökkäsi,4,1326
hyökkäyksiä,4,1327
hyväksi,4,1328
hyvänsä,4,1329
ihanan,4,1330
ihme,4,1331
ihmiset,4,1332
ilo,4,1333
iloiset,4,1334
iloista,4,1335
innokkailla,4,1336
isoa,4,1337
isossa,4,1338
isosta,4,1339
itämaan,4,1340
itselleen,4,1341
itsemme,4,1342
jalat,4,1343
jaloin,4,1344
janoa,4,1345
jatkaa,4,1346
jättäen,4,1347
jätti,4,1348
johonkin,4,1349
joitakuita,4,1350
juhlallinen,4,1351
jumalalle,4,1352
jumalanpalveluksen,4,1353
juoksee,4,1354
jutteli,4,1355
jyrkkää,4,1356
kaarlo,4,1357
kadut,4,1358
kahta,4,1359
kaikkialla,4,1360
kalkaan,4,1361
kalle,4,1362
kantaneet,4,1363
kantoi,4,1364
kartanossa,4,1365
käsittää,4,1366
käskyä,4,1367
käskystä,4,1368
kasvoi,4,1369
katsellen,4,1370
katsoa,4,1371
katto,4,1372
kauan,4,1373
kauniiseen,4,1374
käydään,4,1375
keitä,4,1376
kerinneet,4,1377
kertomus,4,1378
kesken,4,1379
kevät,4,1380
kiireen,4,1381
kiitoksia,4,1382
kiittäen,4,1383
kiittämään,4,1384
kiväri,4,1385
kl,4,1386
koetti,4,1387
kohtaa,4,1388
komean,4,1389
komentajan,4,1390
komppaniassa,4,1391
korkea,4,1392
korkeiden,4,1393
korkeita,4,1394
kotiin,4,1395
kova,4,1396
kuljettaa,4,1397
kuluneet,4,1398
kummallakin,4,1399
kunniaa,4,1400
kunnossa,4,1401
kuolleita,4,1402
kuormastoa,4,1403
kustaa,4,1404
kylliksi,4,1405
kymmenen,4,1406
kyynärän,4,1407
laakson,4,1408
laattialle,4,1409
lähetti,4,1410
lähtemään,4,1411
lähtöämme,4,1412
laitoimme,4,1413
laivan,4,1414
lakit,4,1415
lämpöiset,4,1416
läpimärjiksi,4,1417
lapsi,4,1418
laskun,4,1419
laukauksia,4,1420
laukun,4,1421
laulaa,4,1422
lauloivat,4,1423
leirissämme,4,1424
leivän,4,1425
levätä,4,1426
liikkeitä,4,1427
liikkua,4,1428
linnoitukseen,4,1429
linnoituksen,4,1430
linnoitusta,4,1431
loassa,4,1432
loistavan,4,1433
löytää,4,1434
lumi,4,1435
luonnollista,4,1436
määrätty,4,1437
mäen,4,1438
mahdollisia,4,1439
mahdotoin,4,1440
mainittua,4,1441
maissi,4,1442
maissipeltojen,4,1443
makasivat,4,1444
makeata,4,1445
maritzan,4,1446
marraskuuta,4,1447
mars,4,1448
marssiin,4,1449
matkalla,4,1450
matkalle,4,1451
matkamme,4,1452
matkat,4,1453
mehmed,4,1454
melske,4,1455
mennyt,4,1456
miehistön,4,1457
mieltä,4,1458
minkäänlaista,4,1459
minua,4,1460
minulla,4,1461
monella,4,1462
muistaakseni,4,1463
mukana,4,1464
mukavia,4,1465
mustanmeren,4,1466
muutamissa,4,1467
muutoin,4,1468
n,4,1469
nähnyt,4,1470
nähtyänsä,4,1471
naiset,4,1472
näistä,4,1473
näköisenä,4,1474
nekin,4,1475
neljän,4,1476
neljäs,4,1477
niminen,4,1478
noi,4,1479
nousi,4,1480
nuotioita,4,1481
oikea,4,1482
oikeastaan,4,1483
olevaa,4,1484
omia,4,1485
omituista,4,1486
onkin,4,1487
otimme,4,1488
päällystakit,4,1489
päässyt,4,1490
päästään,4,1491
paikka,4,1492
paikoillaan,4,1493
painetit,4,1494
paistoi,4,1495
päivät,4,1496
päiviksi,4,1497
pakolaiset,4,1498
paneusimme,4,1499
pannaan,4,1500
pappi,4,1501
paria,4,1502
pataljoonaa,4,1503
peitimme,4,1504
peittää,4,1505
permannolla,4,1506
pidimme,4,1507
pienestä,4,1508
