word,n,rank
ngada,2,1
barjijarranth,1,2
dankiya,1,3
darrathiwu,1,4
dathina,1,5
diyaju,1,6
jungarr,1,7
kunawuna,1,8
kunawunaya,1,9
kurrinngarrba,1,10
makuntha,1,11
mijilnguninaanth,1,12
mungurru,1,13
ngakulda,1,14
ngumbanju,1,15
thabujukarranguninaantha,1,16
wuranku,1,17
wuranngarrb,1,18
wuuju,1,19
yakurinaantha,1,20
yalawujarrantha,1,21
