word,n,rank
káva,52,454
nakani,52,455
ñu'un,52,456
ñú'u̱n,52,457
sándéé,52,458
té'é,52,459
yíí,52,460
yuxé'é,52,461
herodes,51,462
káyee,51,463
náma,51,464
tu̱ká'nu,51,465
jungo̱o,50,466
kaku,50,467
kuiá,50,468
nene̱,50,469
tu̱'a,50,470
amén,49,471
lélú,49,472
túndó'o,49,473
josé,48,474
ndíto,48,475
nɨñí,48,476
sanaa,48,477
ciento,47,478
kájí,47,479
káñukuu,47,480
kuáá,47,481
kuu̱n,47,482
náku̱xndíi,47,483
ndukuiñi̱,47,484
xiko,47,485
yata̱,47,486
yo,47,487
chá'án,46,488
ja'a̱n,46,489
jia̱n,46,490
judea,46,491
ka̱ji,46,492
ndátíñu,46,493
tɨɨn,46,494
yunu,46,495
cháa̱,45,496
nákani,45,497
súni,45,498
jítɨ́,44,499
kájatíñu,44,500
káku,44,501
tachí,44,502
ka̱naa,43,503
kásátiñu,43,504
kue'e̱,43,505
kútɨ,43,506
ñásɨ́'ɨ́,43,507
ndájá'a̱,43,508
nduko̱o,43,509
ñu'u̱n,43,510
sá'ma,43,511
stáa̱,43,512
usia̱,43,513
vi̱tá,43,514
yúu̱,43,515
jacobo,42,516
kándi̱so,42,517
kuandatu̱,42,518
ndé'e̱,42,519
ndivii,42,520
ndɨta'a̱n,42,521
sátéyíí,42,522
máni̱,41,523
ndañúu̱,41,524
nu̱u,41,525
oro,41,526
felipe,40,527
jáa̱,40,528
jicha̱,40,529
kakán,40,530
kákuñá'nu,40,531
káñava̱'a,40,532
kasú,40,533
kití,40,534
kúnchaa̱,40,535
má'ñú,40,536
skéndo̱o,40,537
xndóo,40,538
xú'ún,40,539
ji̱nu,39,540
ká'ni,39,541
kajika̱,39,542
ka̱kana,39,543
kani'i̱n,39,544
kayu̱'ú,39,545
kuun,39,546
nastúu,39,547
nduva̱'a,39,548
tuní,39,549
ka̱ja'ni,38,550
náchaku̱,38,551
ndó'o,38,552
saulo,38,553
gobernador,37,554
judas,37,555
káyu̱'ú,37,556
kui'na̱,37,557
ndává'a,37,558
ndika̱ndii,37,559
ndosó,37,560
uva,37,561
yúnu,37,562
kó'ó,36,563
kunchaa̱,36,564
lúu,36,565
machete,36,566
maní,36,567
ndicha̱,36,568
ndo'o,36,569
ní'in,36,570
rɨɨ̱,36,571
sátu̱'a,36,572
ya̱'u,36,573
yúkú,36,574
chiñú'ún,35,575
chítú,35,576
ió,35,577
juku̱'un,35,578
kúka,35,579
lugar,35,580
luz,35,581
naka̱,35,582
naki'in,35,583
naschakú,35,584
nduñá'nu,35,585
pedazo,35,586
satanás,35,587
soko̱,35,588
yée,35,589
bernabé,34,590
jiká,34,591
káku'u̱,34,592
kuaká'nu,34,593
nani'i̱n,34,594
ndonda,34,595
tɨnɨ̱,34,596
víko,34,597
contrato,33,598
jika,33,599
kástu̱'ún,33,600
ké'é,33,601
kikoyo,33,602
ku̱ñu,33,603
nasáva̱'a,33,604
nduu̱,33,605
ndúú,33,606
nuu,33,607
ñúú,33,608
paciencia,33,609
stují,33,610
téné,33,611
u'u̱n,33,612
vuelta,33,613
chi'i,32,614
chindéé,32,615
kákusɨɨ̱,32,616
káñáá,32,617
kanchaa̱,32,618
kuándatu̱,32,619
kuátíñu,32,620
ndenda,32,621
núku̱'un,32,622
pascua,32,623
sandɨ̱'ɨ́,32,624
testigo,32,625
trigo,32,626
xndó'o,32,627
chu'un,31,628
egipto,31,629
ka̱yee,31,630
kíñi'in,31,631
kúun,31,632
ña'a̱n,31,633
ndɨ́'usiá,31,634
ñii,31,635
ñu̱ñáa,31,636
nuni̱,31,637
vino,31,638
elías,30,639
íchí,30,640
kándúkú,30,641
kiti̱,30,642
kua̱no'on,30,643
nazaret,30,644
skɨ́vɨ,30,645
sta̱tilá,30,646
jito,29,647
jítú,29,648
kaka,29,649
kó'o,29,650
kú'u̱,29,651
kuiñi,29,652
kúndéé,29,653
na̱saa,29,654
ndii,29,655
ndɨ̱vɨ,29,656
tiempo,29,657
túká'nu,29,658
aná'án,28,659
capitán,28,660
césar,28,661
jaka,28,662
játú'ún,28,663
ka̱kendo̱o,28,664
ko'o,28,665
kuatíñu,28,666
nákuatá'ú,28,667
té'yu̱,28,668
va'a̱,28,669
yakú,28,670
altar,27,671
amigo,27,672
jasu̱,27,673
jungava,27,674
junta,27,675
kája̱'a,27,676
kánda̱a,27,677
kanda̱tu̱'ún,27,678
ka̱tájí,27,679
ki̱ngoyo,27,680
koo̱,27,681
macedonia,27,682
naku̱xndíi,27,683
no'o̱n,27,684
ñúkúún,27,685
núña,27,686
sásɨ́ɨn,27,687
stɨ́vɨ́,27,688
íi̱,26,689
isaías,26,690
jacob,26,691
jián,26,692
juicio,26,693
kasu̱,26,694
kava,26,695
ka̱yii,26,696
ko'o̱,26,697
kuáxán,26,698
kundii̱,26,699
ndakoto,26,700
ndendúú,26,701
ndeyu,26,702
ndúñá'nu,26,703
skuá'nu,26,704
tánda'a,26,705
timoteo,26,706
usiá,26,707
carta,25,708
íá,25,709
jíku,25,710
káichaku̱,25,711
ka̱jika,25,712
kajika̱n,25,713
kánandúkú,25,714
kandiki̱n,25,715
kuítú,25,716
kundiki̱n,25,717
kuyani,25,718
na̱ni,25,719
ndúu,25,720
nuku̱'un,25,721
ñúkuu,25,722
teta'a̱n,25,723
vinené,25,724
akuáa,24,725
jasú,24,726
kánda,24,727
ka̱ndonda,24,728
káno'o̱n,24,729
kástá'a̱n,24,730
kuíñi,24,731
kúkuéé,24,732
rancho,24,733
ta̱nda'a,24,734
vii,24,735
xía̱n,24,736
xɨtɨ́,24,737
yíi,24,738
yúku,24,739
chú'un,23,740
general,23,741
jándatu̱,23,742
játu̱'un,23,743
justicia,23,744
ka̱katɨɨn,23,745
ka̱kusɨɨ̱,23,746
kuítá,23,747
ndáñúu̱,23,748
ndɨ́'uxí,23,749
roma,23,750
sɨɨ̱,23,751
skáku,23,752
ti̱yáká,23,753
víi,23,754
xɨtɨ̱,23,755
caballo,22,756
ja'ni,22,757
játá'ú,22,758
káta'a̱n,22,759
káyi̱'i,22,760
kayú,22,761
kué'e̱,22,762
kuíjín,22,763
kumani̱,22,764
kúmani̱,22,765
kundaa̱,22,766
mérkexe̱,22,767
ndíja,22,768
ndónda,22,769
ndúkuí'a̱,22,770
nú'ni̱,22,771
sákuí'ná,22,772
samaria,22,773
sáñá'nu,22,774
tiñu̱ú,22,775
yíja,22,776
yoo̱,22,777
asia,21,778
chíndéé,21,779
éfeso,21,780
grecia,21,781
ka̱kuu,21,782
káñu̱'un,21,783
kátá'ú,21,784
kátúu,21,785
kuanchaa̱,21,786
kundito,21,787
kúta'u̱,21,788
najaa̱,21,789
ndáa̱,21,790
ndúchi,21,791
ñunu,21,792
tá'nu̱,21,793
va̱sté,21,794
vindáa̱,21,795
yu̱cha,21,796
chítuu,20,797
infierno,20,798
isaac,20,799
ísɨ́kɨ,20,800
jí'i̱,20,801
káinda̱tu,20,802
kásoko̱,20,803
kúxio,20,804
kuxiu̱kú,20,805
nakana,20,806
ndaa,20,807
ndundoo,20,808
sáka,20,809
se̱sɨ́'ɨ́,20,810
silas,20,811
silla,20,812
tɨka̱chí,20,813
yá'á,20,814
yee,20,815
yísa̱'í,20,816
antioquía,19,817
caridad,19,818
chindee,19,819
chúndéé,19,820
cuarto,19,821
ini,19,822
itu̱,19,823
júkuiñi̱,19,824
ka̱chiñú'ún,19,825
kaja'a̱n,19,826
kánakana,19,827
kándi̱to,19,828
káskíkuu,19,829
kayu̱,19,830
ku̱'a,19,831
ku'un,19,832
kúu̱n,19,833
ndikín,19,834
ndukani,19,835
skána,19,836
ské'ichi̱,19,837
skúnání,19,838
súchi̱,19,839
suu,19,840
tava,19,841
burro,18,842
chá'a̱n,18,843
jata'a̱n,18,844
kákana,18,845
kákixi̱,18,846
ka̱kutútú,18,847
kánandɨ'ɨ,18,848
ka̱sákátá,18,849
ketá'an,18,850
kétá'an,18,851
kíngoyo,18,852
kuatá'ú,18,853
kundiso,18,854
kúndiso,18,855
kuva̱'a,18,856
lázaro,18,857
ndío,18,858
skándíja,18,859
skée,18,860
stúu̱n,18,861
tɨnɨ́,18,862
tútú,18,863
víchí,18,864
vida,18,865
xiin,18,866
cesarea,17,867
chaxio,17,868
chísó,17,869
corneta,17,870
damasco,17,871
esteban,17,872
festo,17,873
ichi̱,17,874
ji'i,17,875
ka'i̱o,17,876
ka̱a,17,877
kachí,17,878
ka̱jatá'ú,17,879
ka̱jito,17,880
ka̱kiñi'in,17,881
kú'un,17,882
nakua̱'a,17,883
ndea̱,17,884
ndívii,17,885
ndɨ́ɨ,17,886
ndɨ́kúu̱n,17,887
ndo̱o,17,888
ndundiji̱n,17,889
rɨ́ɨ̱,17,890
sa'a̱n,17,891
sánaa,17,892
sasua,17,893
sávixi̱,17,894
sello,17,895
so̱ko,17,896
ta'nu̱,17,897
taú,17,898
ú'u̱,17,899
vítá,17,900
xndíó,17,901
yaa̱,17,902
yu̱'ú,17,903
yúxé'é,17,904
capernaum,16,905
cha̱,16,906
chí'i,16,907
já'ni,16,908
janchaa̱,16,909
janu̱,16,910
ka'i̱in,16,911
kája'ni,16,912
ka̱jukuiñi̱,16,913
kaka̱stu̱'ún,16,914
ka̱ki'in,16,915
kákundá'ú,16,916
kánde'e̱,16,917
ka̱ndúkú,16,918
ka̱ndutútú,16,919
káni'i̱n,16,920
kéjá'á,16,921
kuátá'ú,16,922
kúxiu̱kú,16,923
naga̱,16,924
nándúkú,16,925
násu̱,16,926
natu̱u,16,927
ncháka,16,928
ndito,16,929
ndua̱,16,930
ndúndoo,16,931
nu̱'ún,16,932
nungo̱o,16,933
sájá'a̱,16,934
semana,16,935
síyíja,16,936
viko̱,16,937
yá'u,16,938
yáa,16,939
yija,16,940
cadena,15,941
chindiki̱n,15,942
jordán,15,943
ka'u,15,944
kajaki̱n,15,945
ka̱janducha,15,946
kájatú'ún,15,947
ka̱jinu,15,948
kaka̱ku,15,949
ka̱kenda,15,950
ka̱kinchaka,15,951
kakiti̱,15,952
kándatu̱'ún,15,953
kátɨ̱ɨn,15,954
káxndá'ú,15,955
kixí,15,956
kó'o̱,15,957
kuá'á,15,958
kuánchaa̱,15,959
kúkuí'a̱,15,960
kukuu,15,961
kunání,15,962
kutu̱'a,15,963
ñakui̱'ná,15,964
náni'i̱n,15,965
nasándoo,15,966
ndasú,15,967
sɨ́'ɨ́,15,968
skáa̱,15,969
stáa,15,970
súkún,15,971
tí'li̱,15,972
xndée,15,973
xndɨkɨ̱,15,974
xndónda,15,975
yau̱,15,976
yóo̱,15,977
yujan,15,978
yuu,15,979
hebreo,14,980
já'a̱n,14,981
ja'nu,14,982
jakín,14,983
jonás,14,984
ka'nu̱,14,985
káchu'un,14,986
ka̱chu'un,14,987
kájasu̱,14,988
ka̱jata,14,989
kája̱tá'an,14,990
kájinu,14,991
kaká,14,992
kánaa,14,993
ka̱nakana,14,994
ka̱nastútú,14,995
ka̱nduu,14,996
kástátá'an,14,997
ka̱státá'an,14,998
kua̱ngoyo,14,999
kuátú'ún,14,1000
kuka,14,1001
kúkuu,14,1002
kuña,14,1003
kundiji̱n,14,1004
kúndiki̱n,14,1005
kunu,14,1006
kúnú,14,1007
kuyúnú,14,1008
lɨ́ɨ,14,1009
nakacha,14,1010
násá'a,14,1011
nda'va̱,14,1012
ndájí,14,1013
ndéndúú,14,1014
ndukuí'a̱,14,1015
premio,14,1016
saduceo,14,1017
sau̱,14,1018
síjínu,14,1019
skáka,14,1020
skóto,14,1021
sókó,14,1022
tɨsaa̱,14,1023
tomás,14,1024
xíi,14,1025
xná'a̱n,14,1026
xndichí,14,1027
yɨ́kɨ́n,14,1028
yo'o,14,1029
andrés,13,1030
corona,13,1031
iñu̱,13,1032
jacha̱,13,1033
jí'i,13,1034
juez,13,1035
ká'u,13,1036
káchindiki̱n,13,1037
káji'i̱,13,1038
kájítú,13,1039
ka̱nakani,13,1040
kánakuatá'ú,13,1041
kándo'o,13,1042
káxi̱kó,13,1043
kíkoyo,13,1044
kɨnɨ̱,13,1045
kúchá'án,13,1046
kuí'ná,13,1047
kuíi,13,1048
kundatu,13,1049
kúndii̱,13,1050
lí'li,13,1051
magdala,13,1052
marta,13,1053
na̱jíín,13,1054
nástútú,13,1055
ndɨ̱'yi,13,1056
ñí'ín,13,1057
patrón,13,1058
perfume,13,1059
sá'a̱n,13,1060
sáká,13,1061
sákuáchí,13,1062
sándoo,13,1063
sáva̱'a,13,1064
skétá'an,13,1065
sokó,13,1066
tana̱,13,1067
tí'lí,13,1068
tito,13,1069
vikó,13,1070
xɨtɨ,13,1071
agripa,12,1072
ananías,12,1073
babilonia,12,1074
barrabás,12,1075
candelero,12,1076
cha'a̱n,12,1077
falta,12,1078
hijo,12,1079
ita̱,12,1080
itú,12,1081
ixi,12,1082
ja̱ñá'a̱n,12,1083
janducha,12,1084
judá,12,1085
ka̱chaa,12,1086
kajasu̱,12,1087
kajicha̱,12,1088
ka̱kaa,12,1089
ka̱kee,12,1090
kánakani,12,1091
kánakuni̱,12,1092
ka̱naxíó,12,1093
kandii̱,12,1094
ka̱ndundoo,12,1095
ka̱sátiñu,12,1096
ka̱sía̱,12,1097
ka̱ské'ichi̱,12,1098
kataka̱,12,1099
katɨɨn,12,1100
kátɨɨn,12,1101
ka̱tɨɨn,12,1102
kaxɨtɨ̱,12,1103
ka̱yija,12,1104
kí'in,12,1105
kú'a,12,1106
kuándí'í,12,1107
kujaa̱,12,1108
kukuí'a̱,12,1109
kuñá'nu,12,1110
melquisedec,12,1111
municipio,12,1112
ná'án,12,1113
nachu'un,12,1114
naketá'an,12,1115
náki'in,12,1116
nakuaan,12,1117
nakuatá'ú,12,1118
nándɨ'ɨ,12,1119
náyu̱'ú,12,1120
ndeá,12,1121
ndua,12,1122
plata,12,1123
poder,12,1124
salomón,12,1125
sidón,12,1126
su'nu̱,12,1127
suku̱n,12,1128
taan,12,1129
taja,12,1130
táni̱nu,12,1131
tatú,12,1132
tiro,12,1133
ú'u̱n,12,1134
vaso,12,1135
xia'u̱n,12,1136
xi̱kó,12,1137
yáá,12,1138
zacarías,12,1139
zebedeo,12,1140
acaya,11,1141
apolos,11,1142
betania,11,1143
cornelio,11,1144
derecho,11,1145
fuera,11,1146
iscariote,11,1147
isla,11,1148
jatu̱'un,11,1149
ji̱to,11,1150
káchá'án,11,1151
kaka̱,11,1152
kákastu̱'ún,11,1153
ka̱kejá'á,11,1154
ka̱ndee,11,1155
kandita,11,1156
ka̱ndo'o,11,1157
ka̱skéndo̱o,11,1158
ka̱stují,11,1159
ka̱tá'ú,11,1160
katachi̱,11,1161
ka̱xndóo,11,1162
káyo̱so,11,1163
kóo̱,11,1164
kuángoyo,11,1165
kuí'a̱,11,1166
kuí'na̱,11,1167
kúva̱'a,11,1168
leví,11,1169
muestra,11,1170
nandúkú,11,1171
nastútú,11,1172
nástúu,11,1173
ndá'va̱,11,1174
ndása,11,1175
ndávésé,11,1176
ndija̱n,11,1177
ndoso̱,11,1178
nɨ́'ɨn,11,1179
ñu'ma̱,11,1180
oko̱,11,1181
olivos,11,1182
palacio,11,1183
preso,11,1184
rengo,11,1185
saka̱,11,1186
sé'é,11,1187
stúncháa̱,11,1188
ta̱an,11,1189
tani̱nu,11,1190
tu̱nchi,11,1191
va̱tu,11,1192
yaka̱,11,1193
yújan,11,1194
aceite,10,1195
caifás,10,1196
cha̱'u,10,1197
chúkú,10,1198
chundéé,10,1199
elisabet,10,1200
eunuco,10,1201
griego,10,1202
iñu,10,1203
ja̱'ú,10,1204
jíkó,10,1205
jope,10,1206
juña,10,1207
júngava,10,1208
ká'vá,10,1209
káchindéé,10,1210
kájika̱,10,1211
kaju̱ku̱'un,10,1212
káka'u,10,1213
ka̱kaku,10,1214
kákiti̱,10,1215
kanda,10,1216
kanda'a̱,10,1217
kándukuí'a̱,10,1218
ka̱stá'a̱n,10,1219
kaxiu̱kú,10,1220
kɨ́sɨ,10,1221
kuaan,10,1222
kuanducha,10,1223
kúndaa̱,10,1224
kúñukuu,10,1225
lazo,10,1226
letra,10,1227
libre,10,1228
naka̱ji,10,1229
nana,10,1230
ncha̱a,10,1231
ndatu̱'ún,10,1232
ndéyu,10,1233
ndíta,10,1234
ndɨkɨ,10,1235
ndɨ́vɨ,10,1236
ndúva̱'a,10,1237
nó'o̱n,10,1238
nuña,10,1239
nu̱yá'u,10,1240
paloma,10,1241
perla,10,1242
sáni̱'in,10,1243
seña,10,1244
sodoma,10,1245
státá'an,10,1246
státilá,10,1247
su'ma̱,10,1248
tuka̱,10,1249
víjin,10,1250
xndé'e̱,10,1251
yaú,10,1252
yuku̱,10,1253
aa̱,9,1254
ákuáa,9,1255
carga,9,1256
chituu,9,1257
chó'o̱,9,1258
félix,9,1259
fino,9,1260
já'á,9,1261
já'nu̱,9,1262
jachá,9,1263
jánchaa̱,9,1264
ja̱ni,9,1265
jatá'ú,9,1266
jichá,9,1267
ji̱ka,9,1268
jinu,9,1269
jinu̱,9,1270
jítu,9,1271
ju'ni̱,9,1272
ka'nu,9,1273
kájaan,9,1274
kájatá'ú,9,1275
káji'i,9,1276
ka̱ji'i,9,1277
ka̱jíkó,9,1278
kánakua̱tá'an,9,1279
kándutútú,9,1280
kaní,9,1281
kánuku̱'un,9,1282
ka̱ská'a̱n,9,1283
káské'ichi̱,9,1284
kástɨ́vɨ́,9,1285
ki'o̱n,9,1286
koso,9,1287
ku'u̱,9,1288
kua̱tá'an,9,1289
kuéé,9,1290
kuichá,9,1291
kundee,9,1292
kútú,9,1293
lámpara,9,1294
nákua̱'a,9,1295
nakuña,9,1296
nátu'u̱,9,1297
ña̱vá'a,9,1298
naxíó,9,1299
ndáku,9,1300
ndátu,9,1301
ndéché,9,1302
ndíka̱ndii,9,1303
ndújíín,9,1304
ñíi,9,1305
parte,9,1306
policía,9,1307
siria,9,1308
sɨ̱'ɨn,9,1309
sɨ̱'vɨ́,9,1310
skuíta,9,1311
stétuu,9,1312
stútú,9,1313
tesalónica,9,1314
tóó,9,1315
tú'ú,9,1316
ua̱,9,1317
xíó,9,1318
xndáku,9,1319
yachí,9,1320
yí'í,9,1321
yu'íchi,9,1322
yuchaa̱n,9,1323
yu̱ji,9,1324
yuñúu̱,9,1325
yúyú,9,1326
azufre,8,1327
belén,8,1328
cháxio,8,1329
chipre,8,1330
chisa̱'í,8,1331
cilicia,8,1332
corinto,8,1333
costumbre,8,1334
guerra,8,1335
íin,8,1336
íxi,8,1337
jaa̱n,8,1338
jandatu̱,8,1339
jatíñu,8,1340
jatú'ún,8,1341
jíkó'ó,8,1342
jíó,8,1343
jóso̱,8,1344
júngo̱o,8,1345
jungoyo,8,1346
ka̱'uni̱,8,1347
ka̱chindiki̱n,8,1348
káindiki̱n,8,1349
ka̱janchaa̱,8,1350
ka̱jandatu̱,8,1351
kájukuiñi̱,8,1352
ka̱jungava,8,1353
ka̱nakuni̱,8,1354
ka̱natɨɨn,8,1355
ka̱ndenda,8,1356
